Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Dokuma-Mont,Dokuma Mont,Mont Line: Casual Kalıp: Regular Fit Yırtmaç Tipi: İç Astar: Tam Astarlı Yaka: Dik Yaka Karışım: %100 Polyester,REXGOLL,,Mont,Mont,TRUE,Renk,lacivert,Size,S,,,,200,shopify,6510,deny,manual,174.94,174.94,TRUE,TRUE,https://www.trendyol.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,S,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,M,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,L,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,XXL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,3XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,4XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,S,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,M,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,L,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,XXL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,3XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,4XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty221/product/media/images/20211102/10/163773200/286147807/2/2_org_zoom.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty220/product/media/images/20211102/10/163773200/286147807/3/3_org_zoom.jpg,17,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty220/product/media/images/20211102/10/163773200/286147807/4/4_org_zoom.jpg,18,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,Erkek Lacivert Kareli Dokuma Yelekli Takım Elbise,Jacket: Trousers: Waistcoat: Yelekli Takım Elbise Desen: Kareli Model: Normal Line: Klasik Cep: Kapaklı Cep Kalıp: Modern Fit Yırtmaç Tipi: Çift Yırtmaç İç Astar: Tam Astarlı Yaka: Kelebek Yaka Karışım: %57 Polyester  %41 Viskoz  %2 Elastan,REXGOLL,,Takım Elbise,Takım Elbise,TRUE,Size,46,,,,,,200,shopify,3063,deny,manual,179.82,179.82,TRUE,TRUE,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,Size,46,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,Size,48,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,Size,50,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,Size,52,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,Size,54,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,Size,56,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty33/product/media/images/20201209/9/36731654/117687362/2/2_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty32/product/media/images/20201209/9/36731654/117687362/3/3_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Lacivert-Kareli-Dokuma-Yelekli-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty32/product/media/images/20201209/9/36731654/117687362/4/4_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,Çizgili Dokuma Takım Elbise,Jacket: Trousers: Takım elbise Desen: Çizgili Model: Soft Line: Klasik Cep: Kapaklı cep Kalıp: Modern fit Yırtmaç tipi: Tek yırtmaç Iç astar: Tam astarlı Yaka: Kelebek yaka Karışım: %50 polyester  %50 saf yün,REXGOLL,,Takım Elbise,Takım Elbise,TRUE,Size,44,,,,,,200,shopify,5741,deny,manual,262.6,262.6,TRUE,TRUE,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,44,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,46,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,48,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,52,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,56,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,58,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,60,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,Size,62,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/2/2_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty246/product/media/images/20211116/10/181203371/315737695/3/3_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Çizgili-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty248/product/media/images/20211116/10/181203371/315737695/4/4_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,Dokuma Mont,Mont Line: Casual Kalıp: Regular Fit Yırtmaç Tipi: İç Astar: Tam Astarlı Yaka: Dik Yaka Karışım: %100 Polyester,REXGOLL,,Mont,Mont,TRUE,Renk,lacivert,Size,S,,,,200,shopify,2974,deny,manual,174.94,174.94,TRUE,TRUE,https://www.trendyol.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,S,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,M,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,L,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,XXL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,lacivert,Size,3XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty221/product/media/images/20211102/10/163773200/286147807/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,S,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,M,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,L,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,XXL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,Renk,bej,Size,3XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty250/product/media/images/20211117/11/181894483/286170876/1/1_org_zoom.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty251/product/media/images/20211117/11/181894483/286170876/2/2_org_zoom.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty249/product/media/images/20211117/11/181894483/286170876/3/3_org_zoom.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,
Dokuma-Mont,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty249/product/media/images/20211117/11/181894483/286170876/4/4_org_zoom.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,Erkek Bej Dokuma Pantolon,Dokuma  Pilesiz  Fermuarlı Kapama  Slim Fit Pantolon Line: Casual Cep: 5 Cep Paça: Dar Paça Kalıp: Slim Fit Yıkama Tipi: Yıkamalı Karışım: %97 Pamuk  %3 Elastan,REXGOLL,,Pantolon,Pantolon,TRUE,Renk,lacivert,Size,28,,,,200,shopify,934,deny,manual,22.4,22.4,TRUE,TRUE,https://www.trendyol.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,lacivert,Size,28,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803390/113407264/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,lacivert,Size,30,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803390/113407264/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,lacivert,Size,34,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803390/113407264/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,lacivert,Size,36,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803390/113407264/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,lacivert,Size,38,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803390/113407264/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,lacivert,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803390/113407264/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,bej,Size,28,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,bej,Size,30,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,bej,Size,34,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,bej,Size,36,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,bej,Size,38,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,Renk,bej,Size,40,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty28/product/media/images/20201126/18/32803230/113407149/1/1_org_zoom.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty27/product/media/images/20201126/18/32803230/113407149/2/2_org_zoom.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty28/product/media/images/20201126/18/32803230/113407149/3/3_org_zoom.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,
Erkek-Bej-Dokuma-Pantolon,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty28/product/media/images/20201126/18/32803230/113407149/4/4_org_zoom.jpg,16,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,Mikro Dokuma Takım Elbise,Jacket: Trousers: Takım Elbise Desen: Mikro Model: Normal Line: Klasik Cep: Kapaklı Cep Kalıp: Modern Fit Yırtmaç Tipi: Çift Yırtmaç İç Astar: Tam Astarlı Yaka: Kruvaze Yaka Karışım: %64 Polyester  %34 Viskon  %2 Elastan,REXGOLL,,Takım Elbise,Takım Elbise,TRUE,Size,44,,,,,,200,shopify,8007,deny,manual,139.75,139.75,TRUE,TRUE,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,44,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,46,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,48,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,50,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,52,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,54,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,56,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,58,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,60,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,Size,62,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/1/1_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty105/product/media/images/20210427/10/83247926/167865281/2/2_org_zoom.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty105/product/media/images/20210427/10/83247926/167865281/3/3_org_zoom.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/4/4_org_zoom.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,
Mikro-Dokuma-Takım-Elbise,,,,,,,,,,,,,,,,,,,,,,,,,https://www.trendyol.com/ty106/product/media/images/20210427/10/83247926/167865281/5/5_org_zoom.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,Jakarlı Örme T - Shirt,T - Shirt Desen: Jakarlı Line: Casual Kalıp: Regular Fit Yaka: Polo Yaka Karışım: %100 Pamuk,REXGOLL,,T-Shirt,T-Shirt,TRUE,Renk,pembe,Size,XS,,,,200,shopify,3467,deny,manual,35.05,35.05,TRUE,TRUE,https://www.trendyol.com/ty158/product/media/images/20210811/0/117429246/225397250/0/0_org_zoom.jpg,1,,FALSE,,,,,,,,,used,FALSE,,,,,,,g,,,,,active
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,pembe,Size,XS,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/13/130078282/214380077/1/1_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,pembe,Size,S,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/13/130078282/214380077/1/1_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,pembe,Size,M,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/13/130078282/214380077/1/1_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,pembe,Size,L,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/13/130078282/214380077/1/1_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,pembe,Size,XL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/13/130078282/214380077/1/1_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,pembe,Size,XXL,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/13/130078282/214380077/1/1_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,indigo,Size,XS,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty158/product/media/images/20210811/0/117429246/225397250/0/0_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,indigo,Size,S,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty158/product/media/images/20210811/0/117429246/225397250/0/0_org_zoom.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,indigo,Size,M,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty158/product/media/images/20210811/0/117429246/225397250/0/0_org_zoom.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
Jakarlı-Örme-T---Shirt,,,,,,,,Renk,indigo,Size,L,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty158/product/media/images/20210811/0/117429246/225397250/0/0_org_zoom.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
